claimID,policyID,claimAmount,claimDate,claimStatus,description,payoutDate
CL24701,P16201,6085,2023-01-01,Rejected,Participant up industry.,
CL24702,P12337,5769,2024-10-18,Open,War bag stop.,
CL24703,P15911,14337,2025-02-28,Rejected,Article charge.,
CL24704,P10674,2425,2023-03-15,Open,When forward growth gas.,
CL24705,P17630,6488,2025-01-03,Open,Check ability fish.,
CL24706,P11316,19776,2024-09-01,Rejected,House become.,
CL24707,P16933,1796,2023-06-04,Open,Decide campaign look.,
CL24708,P14219,16009,2022-08-18,Open,Improve receive.,
CL24709,P15583,4980,2025-06-16,Rejected,Company next public.,
CL24710,P11755,780,2023-12-24,Rejected,Billion sign pattern car consumer.,
CL24711,P16450,1700,2023-11-01,Rejected,Letter laugh everyone short exist.,
CL24712,P12626,18108,2023-04-30,Rejected,Security sound success.,
CL24713,P10819,529,2024-12-25,Rejected,Indicate mention.,
CL24714,P10651,16237,2024-12-13,Open,Up company money large.,
CL24715,P15813,10464,2023-01-16,Closed,High pass street strategy.,2023-11-03
CL24716,P11450,16529,2023-04-25,Closed,Former way method marriage entire.,2023-11-12
CL24717,P15627,19800,2022-12-28,Closed,Third cultural.,2023-11-13
CL24718,P15477,17331,2025-01-31,Closed,Purpose discussion business.,2024-09-07
CL24719,P13993,7950,2023-05-06,Open,Deal pull reflect modern.,
CL24720,P16507,18870,2023-12-05,Closed,Hope table picture especially.,2023-11-28
CL24721,P12744,11716,2023-09-24,Rejected,Vote the treat candidate.,
CL24722,P15007,9478,2025-06-10,Rejected,The enjoy fish.,
CL24723,P10174,4044,2024-04-25,Open,Simple parent can sometimes.,
CL24724,P13464,17204,2023-09-01,Rejected,Stuff skin.,
CL24725,P17090,18825,2022-07-30,Rejected,Minute clearly arrive detail.,
CL24726,P14197,8909,2024-10-31,Rejected,Character morning trouble describe.,
CL24727,P16779,6445,2022-09-23,Rejected,Color care wonder whom.,
CL24728,P17517,13927,2025-02-01,Rejected,Relate to option.,
CL24729,P14982,1319,2023-11-08,Open,Feel manage.,
CL24730,P11741,13620,2024-11-17,Open,Statement past measure.,
CL24731,P11968,751,2023-06-03,Closed,Onto hold.,2024-08-31
CL24732,P17981,11995,2024-02-29,Open,Ball effort still hair add.,
CL24733,P14983,19509,2023-01-16,Open,Officer result heavy deep.,
CL24734,P15745,618,2023-01-01,Rejected,Data stay report there.,
CL24735,P12288,15722,2024-01-12,Closed,Feeling our list mind opportunity.,2025-04-16
CL24736,P15736,8595,2023-05-30,Closed,His smile leader.,2024-03-12
CL24737,P14200,18084,2025-01-16,Open,Writer owner degree.,
CL24738,P11203,13668,2023-05-26,Closed,Though anyone citizen.,2023-11-03
CL24739,P17752,4380,2023-08-12,Rejected,Professor family mean simple gun.,
CL24740,P12354,14895,2024-09-26,Open,Home type maintain food else.,
CL24741,P12799,16013,2023-08-24,Rejected,Trip nor age somebody top.,
CL24742,P10245,9485,2024-06-06,Rejected,Government rise product lead.,
CL24743,P16416,10736,2025-04-01,Open,You put idea suffer.,
CL24744,P16939,5747,2024-12-30,Closed,Account drug.,2023-12-29
CL24745,P10181,12919,2025-04-16,Rejected,Find yes office box.,
CL24746,P10066,14334,2023-09-07,Open,His figure.,
CL24747,P10200,17031,2025-02-08,Open,Difference be per risk.,
CL24748,P11947,11030,2024-08-14,Rejected,Order suddenly among.,
CL24749,P14884,7341,2023-09-13,Closed,No south lead anyone recognize.,2025-05-17
CL24750,P17250,928,2023-02-24,Open,Head executive behind.,
CL24751,P14098,4278,2022-10-24,Open,Least decision leave.,
CL24752,P16822,10485,2025-05-28,Rejected,Now game.,
CL24753,P10983,2347,2023-08-05,Open,Six manager full we.,
CL24754,P15981,7516,2022-11-06,Closed,Choose four center.,2025-03-31
CL24755,P10004,15391,2023-11-24,Rejected,Lay available.,
CL24756,P15623,18574,2024-10-29,Closed,Finally six.,2025-04-14
CL24757,P16812,10899,2025-04-02,Open,Will other data.,
CL24758,P15084,1667,2022-11-11,Closed,Coach analysis friend then.,2024-05-02
CL24759,P16302,1913,2025-02-08,Closed,Pressure though indeed audience.,2024-11-14
CL24760,P15400,14276,2023-02-02,Open,East air true.,
CL24761,P17980,19233,2023-10-28,Rejected,Painting without yes.,
CL24762,P15520,10970,2025-03-18,Closed,Enjoy industry fund edge line.,2024-10-24
CL24763,P11356,18588,2022-07-09,Closed,Decade fall mention affect.,2025-04-01
CL24764,P11253,10745,2023-05-17,Rejected,Anyone value.,
CL24765,P17665,3229,2022-07-22,Open,Get senior agent bank.,
CL24766,P16345,16397,2023-04-09,Closed,Occur believe artist.,2025-06-10
CL24767,P10025,15409,2022-08-08,Open,So figure recent.,
CL24768,P13707,19108,2022-07-30,Open,Plant hospital fish low.,
CL24769,P11964,4719,2022-08-28,Closed,Order sit it crime.,2025-02-04
CL24770,P11608,6842,2022-07-08,Closed,Establish college thousand speech personal.,2024-11-11
CL24771,P13450,8243,2024-12-26,Rejected,Him none discover.,
CL24772,P13781,11505,2022-09-19,Closed,Available much tough coach institution.,2024-03-25
CL24773,P11505,5186,2023-12-13,Rejected,Almost drop he tree article.,
CL24774,P16508,17542,2022-10-30,Rejected,Receive modern.,
CL24775,P12600,19575,2023-12-02,Closed,Fill these stop.,2024-03-16
CL24776,P14644,4556,2023-04-24,Rejected,Decision job plant put.,
CL24777,P15926,979,2024-03-15,Rejected,Mouth natural.,
CL24778,P11841,11600,2024-04-03,Open,Turn direction discuss win.,
CL24779,P13458,9426,2023-09-05,Rejected,Try would why.,
CL24780,P11197,15730,2023-08-04,Closed,War next opportunity.,2023-11-16
CL24781,P11379,16730,2024-06-04,Rejected,Herself even.,
CL24782,P13900,4512,2023-03-10,Closed,Arm issue share.,2025-04-28
CL24783,P16188,1678,2023-03-08,Closed,Oil along card thing.,2024-09-18
CL24784,P15260,17584,2023-12-30,Closed,Test listen safe.,2023-12-05
CL24785,P17713,14267,2023-06-13,Open,Control return.,
CL24786,P10201,10064,2022-08-24,Open,Age month or.,
CL24787,P11814,6623,2024-07-06,Rejected,Lead far environmental listen.,
CL24788,P14281,14407,2024-03-25,Rejected,Western lawyer create woman activity.,
CL24789,P12807,16664,2024-05-25,Open,Improve cut apply.,
CL24790,P10304,2842,2023-02-22,Closed,Check huge top perhaps.,2023-12-23
CL24791,P13518,2419,2023-11-05,Open,Sit movement kid.,
CL24792,P15055,2558,2024-08-28,Open,Measure some play.,
CL24793,P14135,9106,2025-02-07,Rejected,Resource become weight.,
CL24794,P12479,16351,2025-05-10,Rejected,Modern husband.,
CL24795,P11622,11886,2024-05-24,Rejected,Style pull administration point oil.,
CL24796,P12206,9703,2024-12-26,Open,War range second.,
CL24797,P16288,9519,2024-01-08,Rejected,Tv bag the.,
CL24798,P16676,12739,2023-01-04,Open,Military nature sound.,
CL24799,P16436,12323,2023-08-31,Closed,Everyone spend.,2023-12-18
CL24800,P14444,10171,2025-03-16,Rejected,Southern card option wide.,
CL24801,P11268,12547,2024-08-19,Rejected,Clearly part culture board audience.,
CL24802,P15562,14328,2023-02-03,Closed,Many form fish involve.,2025-05-19
CL24803,P16352,2255,2023-10-08,Closed,Source follow admit.,2024-09-01
CL24804,P12202,14272,2024-06-29,Closed,North film reduce.,2023-07-25
CL24805,P10650,8736,2023-06-28,Closed,Lawyer rock give.,2024-09-22
CL24806,P11022,4015,2024-08-15,Closed,Owner gas someone.,2024-09-24
CL24807,P16600,9126,2024-07-20,Rejected,Light reveal decision wear.,
CL24808,P13968,3985,2024-07-06,Rejected,Seek memory enter one value.,
CL24809,P16686,1498,2024-02-26,Open,Into record human business create.,
CL24810,P14574,3047,2024-01-04,Rejected,Rate hit low up.,
CL24811,P11269,16384,2024-01-28,Closed,Base wrong.,2023-07-14
CL24812,P14593,12694,2022-09-05,Closed,Note reach.,2024-03-31
CL24813,P10044,14477,2024-12-17,Closed,Bed time amount.,2024-04-09
CL24814,P15161,1558,2023-10-19,Open,Throw goal bit.,
CL24815,P16702,14250,2023-02-11,Rejected,Fight kitchen have property class.,
CL24816,P17129,17127,2022-10-31,Closed,Plant system hotel.,2024-01-05
CL24817,P13907,1604,2023-01-22,Rejected,Result culture area prepare.,
CL24818,P15101,5629,2022-08-08,Rejected,Near mind less.,
CL24819,P10786,10473,2022-08-21,Rejected,Career perhaps teacher floor eight.,
CL24820,P17707,19896,2024-04-25,Open,Success billion still.,
CL24821,P14776,14572,2023-06-24,Rejected,Article music.,
CL24822,P12430,10682,2025-02-26,Closed,Power bag carry approach.,2024-08-22
CL24823,P11985,7405,2022-09-13,Closed,Gun prepare.,2023-12-12
CL24824,P13477,14374,2025-01-07,Rejected,Authority read show add.,
CL24825,P17717,9894,2023-05-30,Open,Certain four.,
CL24826,P17808,5944,2024-03-18,Rejected,Manager hundred.,
CL24827,P13092,9477,2024-05-07,Rejected,Church hospital true attorney exist.,
CL24828,P10115,15317,2024-03-09,Open,Pressure maintain late.,
CL24829,P14559,19374,2024-07-17,Open,Participant foreign fish.,
CL24830,P16846,14904,2025-05-23,Closed,Democrat support low center.,2025-02-20
CL24831,P11186,17747,2024-05-03,Closed,Rich let career.,2024-09-10
CL24832,P12294,11140,2023-08-19,Rejected,Well modern marriage recent.,
CL24833,P15170,13275,2022-07-02,Open,Kind chance certainly rest decision.,
CL24834,P12668,4137,2024-10-08,Closed,Across population wish.,2024-07-17
CL24835,P11513,9589,2024-09-26,Open,Task say picture.,
CL24836,P12882,5789,2024-08-11,Closed,Trade guess this sort.,2025-01-01
CL24837,P10384,7513,2024-07-18,Closed,Sister manage budget.,2025-06-02
CL24838,P17568,16369,2022-09-25,Rejected,Agency institution tough.,
CL24839,P12308,2047,2023-02-12,Open,Listen executive.,
CL24840,P13854,2599,2024-04-04,Rejected,Important try standard by start.,
CL24841,P17426,16082,2022-08-13,Closed,Final young size.,2024-02-24
CL24842,P16583,11020,2023-10-14,Closed,Single baby PM section.,2023-09-18
CL24843,P12457,16204,2025-03-23,Open,Major talk.,
CL24844,P15717,11069,2024-02-20,Closed,Society find watch.,2024-01-12
CL24845,P17262,636,2024-07-31,Closed,Past positive teacher arrive whom.,2025-03-22
CL24846,P16306,9688,2024-07-26,Rejected,Major beyond use necessary.,
CL24847,P16582,19517,2025-05-02,Rejected,Bank group movie sort.,
CL24848,P12789,2981,2023-08-12,Closed,Student movie.,2024-01-28
CL24849,P14522,13641,2024-05-27,Rejected,Participant fund shoulder.,
CL24850,P16985,8295,2023-02-23,Closed,Whose option grow year.,2023-08-31
CL24851,P11178,17602,2025-06-18,Closed,Have recent.,2025-02-24
CL24852,P15170,6836,2023-03-24,Closed,Study reduce certain same.,2023-09-16
CL24853,P14889,3435,2023-06-02,Open,Task total red risk crime.,
CL24854,P10347,16122,2024-02-18,Open,Entire east guy huge economy.,
CL24855,P17512,1310,2024-04-24,Open,Training indicate wife.,
CL24856,P15030,8690,2023-12-03,Closed,Say once point action.,2024-03-15
CL24857,P11710,4137,2023-01-11,Closed,Nature garden.,2024-04-08
CL24858,P13713,2663,2023-12-21,Rejected,Morning well.,
CL24859,P11068,2262,2024-12-16,Rejected,Fish garden.,
CL24860,P12232,12809,2024-08-17,Rejected,Home contain sound defense.,
CL24861,P15816,12994,2022-11-22,Open,Note standard reduce future very.,
CL24862,P14831,4657,2023-12-18,Closed,Serve central number company reduce.,2024-09-29
CL24863,P13288,18540,2023-02-18,Rejected,During process resource.,
CL24864,P11417,11410,2022-11-29,Rejected,Most sit respond expect.,
CL24865,P16680,8066,2024-07-10,Open,Fear although dog indicate teach.,
CL24866,P17769,19302,2023-12-19,Rejected,Father read.,
CL24867,P12731,5569,2024-03-27,Rejected,Message theory yard.,
CL24868,P10175,17878,2023-10-07,Rejected,Few red affect put once.,
CL24869,P10817,11275,2025-02-07,Rejected,Later radio thought.,
CL24870,P14819,2786,2025-04-29,Open,Message note put.,
CL24871,P10484,2193,2024-11-28,Closed,Personal even since.,2025-05-22
CL24872,P13330,2735,2022-07-24,Closed,Record door quite four.,2025-05-04
CL24873,P17751,8947,2025-03-03,Closed,Who building machine sit.,2023-07-10
CL24874,P13361,15648,2025-01-27,Open,American change.,
CL24875,P16505,3651,2023-06-26,Rejected,Hair color market.,
CL24876,P13348,7466,2023-07-11,Closed,Radio word.,2025-06-06
CL24877,P16377,18890,2024-06-24,Rejected,Book Congress that.,
CL24878,P14720,8605,2025-03-27,Rejected,Theory TV.,
CL24879,P17949,3273,2025-01-24,Rejected,Girl subject realize military stage.,
CL24880,P15250,4494,2023-01-02,Open,Toward chance so.,
CL24881,P17037,9981,2025-05-13,Open,Billion worker democratic dog shake.,
CL24882,P17524,8004,2025-04-30,Closed,Produce think.,2024-10-11
CL24883,P17970,1602,2024-12-26,Rejected,Seat player.,
CL24884,P12482,10816,2023-04-03,Rejected,Value country organization your.,
CL24885,P14493,17510,2022-07-02,Rejected,Also ready maybe writer position.,
CL24886,P17699,2560,2024-10-28,Closed,Talk eat.,2023-07-09
CL24887,P14204,13794,2023-01-11,Closed,Hour impact project five police.,2024-10-12
CL24888,P14614,4349,2023-01-22,Rejected,Protect mind special tree left.,
CL24889,P12467,8160,2023-02-15,Rejected,Me effort value.,
CL24890,P14025,4366,2022-12-24,Rejected,Section west their.,
CL24891,P13077,7931,2023-10-07,Rejected,Exist long.,
CL24892,P11085,15588,2023-05-11,Open,Despite movie explain hand.,
CL24893,P14077,8923,2024-11-20,Closed,Face lose baby true degree.,2025-01-06
CL24894,P16794,11210,2024-01-16,Rejected,Yet southern use.,
CL24895,P15477,4760,2022-06-29,Open,Which smile arm store.,
CL24896,P16041,2745,2022-11-06,Open,Other cost every.,
CL24897,P10550,5046,2025-05-02,Open,Million southern civil board miss.,
CL24898,P10587,19422,2023-11-26,Closed,Success ahead hope concern.,2025-01-02
CL24899,P10706,657,2023-06-29,Rejected,You each player middle.,
CL24900,P12229,4544,2023-04-21,Open,Low which computer.,
CL24901,P16831,10641,2025-04-16,Rejected,Bed three but.,
CL24902,P11174,5598,2024-09-18,Rejected,Whole pretty its specific.,
CL24903,P16553,17070,2024-03-19,Closed,Military development bed prove interest.,2024-09-17
CL24904,P13642,15805,2024-01-22,Closed,Including company throw agreement.,2025-01-07
CL24905,P12451,8670,2023-01-21,Open,Fly perhaps when economic.,
CL24906,P17449,12780,2025-03-19,Open,Official black while.,
CL24907,P16044,8372,2023-06-16,Rejected,Thus no reason seek.,
CL24908,P13415,9650,2024-10-21,Open,Sell so success.,
CL24909,P12548,852,2022-09-13,Closed,View check everything.,2025-05-15
CL24910,P16881,14000,2024-06-22,Rejected,Design bar find.,
CL24911,P10232,3959,2024-08-25,Rejected,Reality resource move.,
CL24912,P13126,16841,2022-07-11,Open,Huge baby view.,
CL24913,P16874,927,2024-07-31,Rejected,Exactly smile market.,
CL24914,P10802,19407,2023-08-08,Open,Former history.,
CL24915,P11669,885,2023-12-01,Closed,Politics capital only different.,2023-11-23
CL24916,P15477,19770,2022-08-09,Open,Compare population century remain cover.,
CL24917,P13180,1762,2022-06-24,Closed,Region guy culture.,2024-04-01
CL24918,P11919,850,2024-12-08,Closed,Six company college result.,2024-08-05
CL24919,P17512,1388,2023-08-16,Rejected,As expect nation speech.,
CL24920,P10371,4719,2023-02-05,Closed,Move talk.,2024-02-07
CL24921,P12457,8429,2023-01-19,Rejected,Eight heavy.,
CL24922,P15198,4640,2023-02-15,Open,Of way series born young.,
CL24923,P11752,11614,2024-10-20,Rejected,Figure stand.,
CL24924,P17721,7857,2025-04-30,Rejected,New defense suggest.,
CL24925,P10675,17515,2022-10-24,Open,Spring yeah third take.,
CL24926,P16903,18051,2024-01-18,Rejected,Chair early effect return.,
CL24927,P15759,13308,2024-04-27,Open,See main list leave week.,
CL24928,P11273,19607,2024-03-20,Closed,Collection material career eat expect.,2024-02-26
CL24929,P15948,14172,2022-08-27,Closed,Very so improve left.,2023-10-31
CL24930,P17061,19117,2023-12-10,Open,At kitchen no cup white.,
CL24931,P14812,5354,2023-04-21,Closed,Maintain itself history moment.,2024-01-29
CL24932,P16832,11751,2023-03-27,Open,Newspaper write easy more.,
CL24933,P12422,812,2024-05-24,Closed,Audience project.,2025-03-07
CL24934,P13822,10442,2022-09-01,Rejected,Out responsibility apply as.,
CL24935,P13120,9177,2022-08-28,Open,Work what its rest.,
CL24936,P11440,19778,2024-04-30,Closed,Position worry reduce news.,2025-01-13
CL24937,P12829,13472,2023-05-02,Open,Nation finally go.,
CL24938,P14492,10096,2023-06-23,Closed,Great oil simple upon relationship.,2023-07-24
CL24939,P10791,15473,2023-10-05,Rejected,Act son.,
CL24940,P11866,3108,2022-11-20,Rejected,Fight follow mouth try participant.,
CL24941,P17912,2800,2022-11-25,Closed,Loss election.,2023-11-07
CL24942,P11591,1844,2022-10-28,Open,Huge another mean.,
CL24943,P14510,13055,2024-08-25,Open,Task big newspaper.,
CL24944,P15283,14026,2024-02-22,Open,Time necessary smile.,
CL24945,P15253,6853,2024-04-07,Closed,Few ago or investment.,2024-02-10
CL24946,P15310,12058,2023-03-10,Closed,Girl myself rather trip.,2024-02-22
CL24947,P11636,3674,2025-04-21,Rejected,Fall live.,
CL24948,P10295,18418,2024-03-26,Closed,Debate material your news consumer.,2024-04-25
CL24949,P11520,19832,2024-05-25,Rejected,Stay listen.,
CL24950,P17771,6829,2023-02-05,Closed,Minute direction.,2023-12-04
CL24951,P11218,15557,2024-02-16,Open,Recognize identify.,
CL24952,P11625,6727,2024-09-01,Open,Since never stock develop might.,
CL24953,P10999,5927,2024-10-26,Closed,Red agree world.,2024-02-10
CL24954,P16497,16594,2023-08-28,Rejected,Me only black out.,
CL24955,P13617,14509,2022-09-11,Open,Direction send two.,
CL24956,P15943,4577,2022-09-20,Closed,Child forget production issue record.,2024-08-29
CL24957,P14465,14782,2024-05-23,Rejected,Management son process pick whatever.,
CL24958,P10264,16337,2022-11-17,Rejected,Box young top show.,
CL24959,P10950,16444,2024-10-08,Rejected,Manager move home.,
CL24960,P14586,9773,2025-01-28,Rejected,Debate fill for without.,
CL24961,P17679,15849,2022-12-21,Open,Go trade have should.,
CL24962,P10279,7970,2024-02-16,Closed,Manager deal rise last.,2024-01-30
CL24963,P14886,17797,2024-06-10,Open,Thing share statement effort air.,
CL24964,P17925,6076,2024-06-25,Rejected,Assume section entire.,
CL24965,P12622,5587,2023-06-29,Open,Politics performance even.,
CL24966,P10018,17476,2023-03-17,Closed,Religious phone national enjoy.,2024-06-05
CL24967,P12327,5936,2024-02-07,Open,Put scene while.,
CL24968,P16930,12018,2024-03-30,Open,Fight hand.,
CL24969,P16224,15224,2023-06-12,Closed,Send word generation before at.,2024-06-16
CL24970,P11123,18438,2025-05-19,Open,Community suffer everybody.,
CL24971,P10377,14915,2024-03-07,Closed,Good quickly difficult on.,2023-12-08
CL24972,P16379,15047,2024-06-25,Open,Lay player.,
CL24973,P12760,16460,2023-10-17,Rejected,For specific now lawyer.,
CL24974,P14234,16298,2023-03-25,Rejected,Within choice laugh process energy.,
CL24975,P16741,8382,2023-01-24,Rejected,Fact chair single.,
CL24976,P14446,8509,2023-06-25,Rejected,According poor face garden.,
CL24977,P15528,19756,2023-12-12,Open,Individual cut dream.,
CL24978,P14070,18138,2025-01-18,Closed,Contain upon.,2023-08-17
